Label,clean_text,String,encoded_label,is_toxic
Bullying,kamu mati saja sudah biar tidak bikin ribet,"""Lu Mati ajalah . Udah biar gak bikin ribet""",0.0,False
Bullying,sampah masyarakat musnahkan,"""SAMPAH MASYARAKAT HARUS DI MUSNAHKAN SEGERA""",0.0,True
Bullying,mati kamu najis kontol bangsat mati kamu,"""MATI KAU NAJIS KONTOL BANGSAT MATI KAU""",0.0,True
Bullying,youtuber toxic tutup akunmu tutup usia,"""youtuber toxic, tutup akunmu sekalian tutup usia""",0.0,False
Non-bullying,ribet mirip sudah saja kamu,"""Pada ribet kayak udah pada benar aja lu semua""",1.0,False
Non-bullying,hitam diatas putih langsung proses,"""Jangan ada hitam diatas putih. Langsung proses""",1.0,False
Non-bullying,sayang anaknya ya serahkan saja polisi biar didik,"""Kalau sayang sama anaknya ya di serahkan aja ke polisi biar di didik sekalian""",1.0,False
Bullying,manusia hewan sih tidak hati sekali,"""Manusia apa hewan sih kok gak punya hati banget""",0.0,False
Bullying,manusia anjing cari uang begitu kamu kerja saja saya nyebokin saya nanti saya gaji kamu,"""Manusia anjing. Nyari uang gitu amat. Lo kerja aja sama gue nyebokin gue ntar gue gaji lo.""",0.0,True
Bullying,maklum anak pendidikan mirip begitu tidak akhlak,"""maklum anak kurang pendidikan kayak gitu gak punya akhlak""",0.0,False
Bullying,anjing anak tidak tahu ibunya nangis2,"""Anjing memang anak gak tau diri. ibunya sampai nangis2""",0.0,True
Bullying,oi babi saya bunuh kamu sumpah,"""oi babi gue bunuh lu kalau sampai kelihatan sumpah""",0.0,True
Bullying,heee sampah kamu sudah saya maafin bohong goblok,"""Heee sampah lu udah gua maafin TAPI BOONG GOBLOK""",0.0,True
Bullying,anjing kamu baku hantam ayo,"""ANJING SINI LO BAKU HANTAM AYO""",0.0,True
Non-bullying,bangkit ya bang lemah pelajaran ujian kamu bang,"""Bangkit ya bang jangan lemah buat pelajaran dan ujian buat lu jadi yang lebih baik lagi bang""",1.0,False
Non-bullying,patah semngat kak sukses,"""Jangan patah semngat kak sukses terus""",1.0,False
Non-bullying,semangat ferdian tidak usah dengerin orang hujat manusia luput kesalahan,"""Semangat Ferdian gausah dengerin orang yang hujat kamu, karena semua manusia tidak luput dari kesalahan""",1.0,False
Non-bullying,sumpah respect sekali,"""Sumpah sekarang aku respect banget sama kamu""",1.0,False
Non-bullying,menurutku pribadi tulus maafnya,"""Menurutku pribadi, dia tulus minta maafnya?.""",1.0,False
Bullying,dikasih bidadari maunya boneka santet,"""DIKASIH BIDADARI MAUNYA BONEKA SANTET""",0.0,False
Non-bullying,hilang respect saya jane sudah setia sangat kamu kamu nya main cewek pas sudah dari penjara lol,"""Ilang respect gue.. padahal jane udh setia bgt sama lu, tapi lu nya main cewe pas udh keluar dri penjara.. lol""",1.0,False
Non-bullying,hapus saja ni poto tidak tahu malu sangat kamu bang,"""Hapus ajh ni poto ngk tau malu bgt lu bang""",1.0,False
Bullying,intinya tidak suka ajg listy ngrusak suasana,"""Intinya gasuka ajg selama ada listy . Ngrusak suasana""",0.0,False
Bullying,foto 2 anjing 1 kontol,"""Di foto ini ada 2 anjing dan 1 kontol""",0.0,True
Non-bullying,kasihan sekali jane sudah nunggu penjara eh tahunya waw sakit siih,"""kasian banget Jane udah nunggu keluar penjara eh taunya :), waw sakit siih""",1.0,False
Bullying,puny cewk selingkuhin tidak ngotak,"""Puny cewk baik di selingkuhin g ngotak""",0.0,False
Bullying,ingat yang potong nya hubungan nya kalau sudah gini sembeleh saja orang nya sudah terlanjur kecewa,"""Inget yg di potong itu masalah nya bukan hubungan nya, tapi kalo udah gini sembeleh aja orang nya :) udah terlanjur kecewa""",0.0,False
Non-bullying,konten putus foto tabi jessica tidak dihapus,"""Ini buat konten.. masa putus foto tabi sama jessica engga dihapus ?""",1.0,False
Non-bullying,makan dibikin ama jess tetapi ngehianatin gila sih,"""Tiap mau makan dibikin ama jess tpi malah ngehianatin gila sih""",1.0,True
Non-bullying,parah kamu bang nama kamu sudah rusak karena narkoba tambah saja truss,"""Parah lu bang nama lu udh rusak karna narkoba malah nambah masalah ajh truss""",1.0,False
Bullying,anjing ya erick,"""Ini anjing Kok mirip ya sama Erick""",0.0,True
Bullying,muka pas an sok sok an sama lonte kamu anjing,"""Muka Pas""an sok sok an mau sm lonte lo anjing""",0.0,True
Bullying,kamu anjingnya anjingnya,"""Lu sama anjingnya, lebih baik anjingnya""",0.0,False
Bullying,ih babi jangan megang tuh anjing harga dripada kamu,"""IH ADA BABI JGN MEGANG TUH ANJING HARGA DIRINYA LEBIH TINGGI DRIPADA LO""",0.0,True
Non-bullying,santuy saja bang tidak tanggepin btw saya suka gaya kamu,"""Santuy aja bang ga usah di tanggepin,btw gw suka gaya lo""",1.0,False
Bullying,narkoboy kontol main cewek menyakiti saja kamu anjing mati saja kamu bodoh,"""Narkoboy kontol, Cuma bisa maen cewe sama nyakitin doang lu anjing, mati aja lu bego""",0.0,True
Bullying,tetap penjara saja ajg nyusahin kamu,"""TETEP PENJARA AJA AJG NYUSAHIN LO KELUAR""",0.0,False
Non-bullying,cewek cakap setia disia sia in sahabat,"""cewe cakep, setia kok disia sia in sahabat""",1.0,False
Bullying,loh aku liatnya anjing yaa,"""loh kok ak liatnya anjing semua yaa""",0.0,True
Bullying,anjingnya guys saya liat babi hitam,"""Anjingnya ada dua kok guys, tapi kok lagi satu gue liat ada babi item""",0.0,True
Bullying,mantan anjing eh kebalik anjing mantan,"""Mantan Anjing, eh kebalik anjing mantan""",0.0,True
Non-bullying,bikin skandal ingin tenar,"""Bikin skandal karena kepengen tenar?""",1.0,False
Bullying,wiii anjay liat babi megang 2 anjing,"""Wiii anjay kapan lagi liat babi megang 2 anjing""",0.0,True
Bullying,foto babi memeluk anjing yang pemilik nya bidadari,"""Ini adalah foto babi sedang memeluk anjing yg pemilik nya adalah bidadari""",0.0,True
Bullying,babi tidak pantes nyentuh anjingnya bidadari kotor,"""Babi g pantes nyentuh anjingnya bidadari, nanti kotor.""",0.0,True
Bullying,anjing foto ya,"""SESAMA ANJING FOTO DULU YA KAN""",0.0,True
Bullying,potret seorjing memegang anjing kwkw,"""potret seorjing memegang anjing kwkw""",0.0,True
Non-bullying,heh sudah kenapa hate nya capai saya baca nya,"""HEH UDH NAPA HATE NYA CAPE GW BACA NYA""",1.0,False
Bullying,ganteng anjingnya eh eh kamu tidak pantes anjing anjing setia pantesnya sih babi hahahaha,"""WADUH MALAH LEBIH GANTENG ANJINGNYA. EH EH BAHKAN LU GA PANTES DISEBUT ANJING. ANJING KAN SETIA PANTESNYA SIH BABI HAHAHAHA""",0.0,True
Bullying,kalau lomba an sama babi babi nya nomor 2,"""kalo lomba sama""an sm babi, babi nya nmr 2""",0.0,True
Bullying,si anjing berfoto si anjing,"""Si anjing ketika berfoto dengan si anjing""",0.0,True
Non-bullying,kak jessica yang tunggu setia sama kartu keluarga loh pas ada kemarin kartu keluarga tidak ngehargain lebih pilih yang di sono,"""Kak jessica yg nungguin+setia sm kk loh pas ad masalah kmrn. Tapi kk ga ngehargain malah lbh milih yg d sono""",1.0,False
Bullying,erikontolim manusia babi anak lonte,"""erikontolim manusia babi anak lonte""",0.0,True
Non-bullying,hargailah hati wanita sudah tulus menemani kamu 0,"""HARGAILAH HATI WANITA YANG UDH TULUS NEMENIN LO DARI 0!!!""",1.0,False
Non-bullying,bagus sih erick mutusin jessica ya karena erick kelakuan nya begituu coba liat jessica,"""Tapi bagus sih erick mutusin Jessica ya karna Erick kelakuan ny begituu coba liat Jessica""",1.0,False
Bullying,anjing hebat ya pakai kacamata,"""Anjing sekarang hebat ya, bisa pake kacamata""",0.0,True
Non-bullying,sudah lh nasi sudah jadi bubur tidak dibentuk kek semulaaa,"""Sdh lh nasi udah jdi bubur ga bisa lagi dibentuk kek semulaaa""",1.0,False
Non-bullying,kukira kehadiranmu kebanggaan,"""Kukira kehadiranmu akan menjadi sesuatu kebanggaan, ternyata tidak""",1.0,False
Bullying,3 ajg yang tato benar-benar ajg,"""Ada 3 Ajg Dan Yg Punya Tato Bener2 Ajg""",0.0,False
Bullying,dasar orang tua tidak ada akhlak ngajarin anaknya tidak benar,"""dasar orang tua gada akhlak,ngajarin anaknya yang ga bener""",0.0,False
Non-bullying,erik sih jelasin saya tidak update maap2,"""Erik kenapa sih? Ada yang bisa jelasin gw ga update soalnya.. maap2""",1.0,False
Bullying,eh anjingnya ci jessica saya lempar kamu,"""Eh jangan dekat dekat sama anjingnya ci Jessica gua lempar lu""",0.0,False
Non-bullying,guys dari pada comment2 mending unfoll sama unsubscribe saja yaa,"""guys dr pd comment2 mending unfoll sm unsubscribe aja yaa""",1.0,False
Bullying,babi main ma anjing,"""Babi lagi main ma anjing :)""",0.0,True
Bullying,dikasi bidadari pilih babi,"""Dikasi BIDADARI MALAH PILIH BABI""",0.0,True
Non-bullying,postingan juga dihujat gila netijen,"""Postingan pertama jg dihujat dong gila netijen""",1.0,True
Bullying,kali lihat anjing babi baikan,"""BARU KALI INI LIHAT ANJING SAMA BABI BAIKAN?""",0.0,True
Bullying,dikasih bidadari pilih setan,"""Dikasih bidadari malah milih setan""",0.0,True
Non-bullying,saya tidak benci ama kamu bro tetapi saja tingkah kamu melenceng,"""Padahal gw g mau benci ama lu bro, tpi ada aja tingkah lu yang melenceng:(""",1.0,False
Bullying,sikap mu najis ludah anjing,"""SIKAP MU LEBIH NAJIS DARIPADA LUDAH ANJING!""",0.0,True
Non-bullying,njir sudah nih poto post yang komen baru2,"""Njir meskipun udh lama nih poto di post tapi masih banyak yg komen baru2""",1.0,False
Non-bullying,kesini hanya mau liat komen saja,"""kesini cmn mo liat komen aja""",1.0,False
Non-bullying,buset hate comment sampai postingan,"""Buset hate comment ampe postingan paling bawah""",1.0,False
Non-bullying,foto upload nya 20 maret comment 1 jam 2 jam 3 jam yang,"""Foto di upload nya 20 maret yang comment 1 jam 2 jam 3 jam yg lalu""",1.0,False
Bullying,pantes utang bayar lonte,"""Pantes banyak utang buat bayar lonte""",0.0,True
Bullying,2 3 tutup botol muka kamu kek kontol wkwk,"""2 3 tutup botol muka lu kek kontol wkwk""",0.0,True
Non-bullying,astaga pagi dibikin terbahak-bahak ama komenan netijen yang berbicara suka benar,"""astaga masih pagi dibikin ngakak ama komenan netijen yg ngmng suka bener""",1.0,False
Non-bullying,sudah saya capai baca komen,"""Dah lah. Gw capek baca komen kalian""",1.0,False
Bullying,kelihatan sangat anjingnya ketakutan foto dakjal,"""Keliatan bgt anjingnya ketakutan foto sama dakjal""",0.0,False
Non-bullying,astaga ngehujat sampai postingan,"""Astaga ngehujat sampe postingan paling bawah""",1.0,False
Bullying,najis elu anjing,"""Lebih najis elu daripada anjing!""",0.0,True
Bullying,2 ekor anjing buaya makan jambut,"""2 ekor anjing dan satu buaya makan jambut""",0.0,True
Bullying,kalau disuruh melihara anjing eric saya pilih anjing saja najis najisan erick kontol,"""Kalo disuruh melihara anjing/eric gw pilih anjing aja meski Najis tapi lebih najisan erick kontol""",0.0,True
Non-bullying,ngapain si ngejudge mikir putus kejadian tolol,"""Ngapain si pada ngejudge? Mikir dulu lah dia putus juga sebelum kejadian itu tolol""",1.0,True
Non-bullying,hargai wanitamu didekati pria memilihmu,"""Hargai wanitamu dia didekati banyak pria tetapi tetap memilihmu""",1.0,False
Bullying,sipat anjing anjing saja ya manusia sipat anjing,"""Ternyata sipat anjing bukan hanya ada di anjing doang ya,di manusia sipat anjing juga ternyata ada""",0.0,True
Bullying,potret anjing poto setan,"""Potret ketika anjing poto dengan setan""",0.0,True
Bullying,bantu bedainn woyy anjing babi,"""BANTU BEDAINN WOYY MANA ANJING MANA BABI""",0.0,True
Non-bullying,udaah woii udahh kamu tidak kasihan capai ngelike komenan,"""Udaah woii udahh lu gak kasihan apa?. Aku capek ngelike komenan kalian""",1.0,False
Bullying,3 anjing 1 anjing berwujud manusia 2 anjing asli perwujudan aowkwkw,"""3 anjing 1 anjing berwujud manusia, 2 anjing asli tak ada perwujudan aowkwkw""",0.0,True
Bullying,kasihan saya anjingnya dipegang dajjal,"""Kasian gue sama anjingnya dipegang dajjal""",0.0,False
Bullying,kasihan anjing nya pegang babi,"""Kasian anjing nya di pegang babi""",0.0,True
Bullying,kamu kontol tidak ajg anak dakjal,"""Lo itu kontol gak guna ajg anak dakjal""",0.0,True
Bullying,mukak kamu buruk anjing kamu,"""mukak lu lebih buruk daripada anjing lu""",0.0,True
Bullying,dikasi bening pilih dakian,"""dikasi yang bening malah milih yang dakian""",0.0,False
Bullying,mending masuk penjara saja sudah seumur hidup,"""Mending masuk penjara lagi aja dah seumur hidup""",0.0,False
Bullying,lebih lucu anjingnya ya ktimbang orangnya,"""Kok lbih lucu anjingnya ya ktimbang orangnya""",0.0,False
Bullying,jesica lepas kambing hitam,"""Akhirnya jesica bisa lepas dari kambing hitam ini""",0.0,False
Non-bullying,maafin saja bro orang kesalahan kesalahan nasehatin saja tahu berubah,"""Maafin Aja Bro Semua Orang Pasti Ada Kesalahan Dia Juga Pasti Ada Kesalahan Nasehatin Aja Siapa Tau Dia Berubah""",1.0,False
Bullying,kasihan anjingnya dipeluk sma sampahh,"""Kasian anjingnya dipeluk sma sampahh""",0.0,False
Non-bullying,saya penjara berubah,"""Gua kira keluar dari PENJARA bisa berubah""",1.0,False
Non-bullying,cintamu sebatas kertas wkwkw enteng bang,"""Cintamu hanya sebatas kertas wkwkw enteng bang""",1.0,False
Non-bullying,jane respect sekarang benar-benar sudah hilang respect,"""Padahal sejak dia sama Jane aku lebih respect :( skrg bener2 udah hilang respect :(""",1.0,False
Bullying,sudah menemani tersulit kamu pas sudah selingkuh tidak sangka idola saya sesampah,"""udah nemenin dari masa tersulit lo pas udah keluar malah selingkuh, ga nyangka idola gua sesampah itu.""",0.0,False
Non-bullying,dihujat habis an postingan komen wkwk,"""Dihujat habis""an semua postingan lama ada komen baru wkwk""",1.0,False
Bullying,saya tidak bisa bedain anjing manusia keliatannya,"""Gua gabisa bedain mana anjing mana manusia, keliatannya sama""",0.0,True
Non-bullying,kamu anaknya kick andy yang namanya marlo bang,"""Lu mirip anaknya kick andy yg namanya marlo bang""",1.0,False
Non-bullying,orang karena orang jahat,"""Kenapa ada orang baik ? Karna ada orang jahat""",1.0,False
Non-bullying,tidak niatan mengadakan pengajian begitu bang,"""Ngga ada niatan ngadain pengajian gitu bang?""",1.0,False
Non-bullying,suka sekali rambutnyaa ganteng,"""Suka banget sama rambutnyaa tambah ganteng""",1.0,False
Bullying,abatartila saja kaya gini bilang king king muka nya sudah kaya tai musang,"""@abatartila Ada ada aja kaya gini di bilang king, king muke nya udh kaya tai musang""",0.0,True
Bullying,tinggalkan berlian tai babi dih,"""Ninggalin berlian demi tai babi dih""",0.0,True
Bullying,ganteng kaga kamu kelihatan kaya daki kontol,"""ganteng kaga lu begitu malah keliatan kaya daki kontol""",0.0,True
Bullying,mukak kamu mirip tapir kuda asu sok ganteng sekali kamu,"""Mukak lo kayak tapir kuda asu sok ganteng banget lo""",0.0,False
Non-bullying,yang kecewa kamu rik,"""Banyak yg kecewa karena lu begini rik!!!!""",1.0,False
Bullying,maaf ye muka kamu sudah jelek kaga sok selingkuh cakepan anjing saya noh,"""Maap ye?muke lu udh jelek kaga usah sok selingkuh,cakepan anjing gua noh""",0.0,True
Bullying,si hebatnya banci yang badannya penuh koreng kaya kamu,"""Apa si hebatnya banci yg badannya penuh koreng kaya lo""",0.0,True
Bullying,gini bersihan kaga kek dekil,"""Gini dong bersihan kaga kek tahun tahun sebelumnya dekil""",0.0,False
Bullying,muka kamu keriput kek aki aki,"""Muka lu keriput kek aki aki""",0.0,False
Non-bullying,foto jelek dihujat foto ganteng dibilang sok ganteng,"""Foto jelek dihujat, foto ganteng dibilang sok ganteng""",1.0,False
Bullying,kebanyakan nyabu kurus kamu,"""kebanyakan nyabu jadi kurus lu""",0.0,False
Bullying,narkoboyy ngeluarin lidahh ajg tes urin,"""NARKOBOYY NGELUARIN LIDAHH, AJG MAU APA, MAU TES URIN""",0.0,False
Bullying,fotolu pede anjrit muka kamu itu anjrit,"""Fotolu pede anjrit muka lu tu anjrit""",0.0,False
Bullying,hidup jangan boss playboy ajg luu,"""Hidup itu jngn keterlaluan boss playboy amat ajg luu""",0.0,False
Bullying,mukalu kek aktor bokep bgst mending ngobat saja luu,"""Mukalu kek aktor bokep bgst mending ngobat aja luu""",0.0,True
Bullying,sudah jelek semangattt pulak wkwk,"""dah jelek semangattt pulak WKWK""",0.0,False
Bullying,muka nya begitu seren bikin mual liatnya,"""Muka nya kok gitu, seren bikin mual liatnya""",0.0,False
Bullying,anjing ngewe ama lonte bangsat,"""Sana anjing ngewe ama lonte bangsat""",0.0,True
Bullying,muka kek kontol mending penjara,"""Muka kek kontol mending di penjara""",0.0,True
Bullying,muka kek banci dih najis,"""muka kek banci dih najis""",0.0,True
Bullying,nanti mati konyol,"""Ntar Mati dalam keadaan konyol""",0.0,False
Bullying,bilang jelek nya tidak enak hehe,"""mau bilang jelek nya ga enak hehe ?""",0.0,False
Bullying,idihhhhh pantas saja foto nya keluarin lidah seperti begitu ternyata tukang jilat,"""Idihhhhh pantesan aja foto nya keluarin lidah kyk gtu. Trnyata tukang jilat?""",0.0,False
Bullying,nih orang kalau lomba babi babinya juara 2,"""NIH ORANG KALO LOMBA MIRIP BABI,BABINYA JUARA 2""",0.0,True
Bullying,titisan dakjal memang kamu nyet,"""Titisan dakjal emg lo nyet""",0.0,False
Bullying,et muka kamu saja begitu dih hahaha biarin saja sampah ketemu sampah biar busuk,"""Et muka lu aje gitu dih hahaha. Biarin aja sampah ketemu sampah biar busuk bersama""",0.0,True
Bullying,jijik astagah sok bat cakap njs,"""Jijik astagah sok bat cakep njs""",0.0,True
Non-bullying,bully an ig ngeri facebook ajg saya ngerii ajgg,"""Bully an di ig lebih ngeri daripada di fb ajg gua jadi ngerii! Ajgg",1.0,False
Bullying,sudah buriq brengsek pantes saja dapat lonte,"""udah buriq brengsek pula pantes aja dapet lonte""",0.0,True
Bullying,muka kampung gaya sok soan kota nyet,"""MUKA KAMPUNG GAYA SOK SOAN KOTA NYET""",0.0,False
Bullying,ngapa lidah kamu stroke amin deh begitu,"""Ngapa lidah Lo stroke amin deh kalau gtu""",0.0,False
Bullying,ciah dihujat 1 indonesia sampai bunuh ya komtoll belum puas nguat kauuu,"""Ciah dihujat 1 Indonesia jangan sampe bunuh diri ya komtoll kami blom puas nguat kauuu""",0.0,False
Bullying,orang kampung otak dusun gaya sosoan hype tetap saja tidak bisa nutupin muka babu kamu,"""Org kampung otak dusun gaya sosoan hype. Ttep aja gabisa nutupin muka babu lu.""",0.0,False
Bullying,cowok foto lihat lidah nya jam ah jijik saya minus akhlak kek gini,"""Cowo foto liatin lidah nya jam ah jijik gue. Apa lagi minus akhlak kek gini""",0.0,True
